id,target,prediction
1113, 5.020928, 11.459428
1116, 2.127657, 3.554136
1117, 3.779307, 2.191654
1123, 2.680264, 3.202675
1125, 5.748697, 4.168658
1127, 3.605178, 2.605743
1135, 2.624202, 1.551802
1159, 5.334724, 2.498450
1161, 2.659320, 1.943160
1179, 0.979073, 1.268843
1190, 15.017660, 9.290304
1192, 7.237065, 7.515041
1195, 6.442422, 6.166544
1200, 7.105330, 5.664954
1204, 9.745479, 5.697413
1207, 10.621787, 3.624202
1208, 9.150626, 7.536773
1210, 8.796603, 7.798260
1213, 27.762384, 29.172503
1220, 19.863773, 23.780849
1221, 16.048359, 17.817133
1229, 8.157081, 12.553004
1231, 3.679161, 5.506813
1234, 3.235012, 4.776534
1236, 1.718085, 3.707177
1241, 7.482150, 16.493841
1244, 1.586530, 13.200459
1263, 9.704416, 6.645985
1268, 5.860493, 2.273818
1270, 2.429507, 1.331891
1271, 1.336279, 0.995547
1283, 5.313528, 3.053554
1286, 1.491221, 1.586950
1292, 1.071154, 1.283811
1295, 1.725294, 2.170031
1298, 10.128119, 5.408505
1307, 1.096052, 1.494410
1309, 2.229101, 2.029915
1313, 4.916579, 3.259811
1316, 1.280790, 4.706220
1320, 1.251457, 1.729104
1321, 1.480838, 1.594225
1323, 1.102669, 1.236283
1326, 10.221461, 9.974179
1330, 21.526720, 28.213943
1334, 15.223952, 30.665901
1345, 25.699118, 37.350197
1350, 21.567162, 22.740757
1351, 15.653683, 16.840446
1356, 8.766882, 24.837194
1360, 14.961225, 23.801176
1361, 18.631414, 23.107157
1362, 2.386132, 8.350904
1364, 23.523945, 33.217262
1375, 11.445204, 12.782814
1392, 15.975899, 29.677614
1395, 4.745224, 8.817148
1399, 14.172397, 12.970884
1402, 11.094984, 15.781885
1406, 17.896772, 17.701464
1413, 17.251650, 13.604401
1414, 11.928134, 11.341549
1422, 3.921753, 2.300767
1423, 0.608819, 1.492411
1429, 0.804852, 2.309624
1431, 2.032867, 1.750125
1432, 1.634448, 1.282194
1437, 4.825845, 4.963408
1441, 1.672645, 2.260052
1442, 1.782047, 1.309566
1446, 1.771403, 1.933009
1448, 0.599310, 1.817298
1454, 3.381872, 3.409295
1455, 7.253208, 5.311964
1456, 11.484581, 6.228237
1457, 0.791226, 4.088648
1465, 1.655062, 1.757923
1475, 12.658265, 5.627745
1487, 1.692055, 2.240422
1494, 2.291147, 0.589389
1497, 27.123131, 38.553688
1498, 18.744440, 22.263395
1503, 1.243880, 2.847419
1507, 31.127504, 27.700394
1517, 14.905750, 18.997786
1518, 23.110510, 29.834848
1525, 0.567822, 0.280206
1532, 0.447995, 0.657060
1533, 2.534066, 1.961482
1543, 0.212960, 0.531895
1551, 24.233049, 29.920980
1552, 7.975760, 10.986648
1553, 19.860079, 20.957394
1557, 40.902214, 37.412613
1575, 26.018801, 31.164902
1580, 19.269634, 21.101768
1583, 13.069769, 27.038233
1586, 32.071735, 37.570877
1593, 1.056273, 17.754925
1600, 3.853809, 3.836046
1602, 0.619385, 0.937139
1606, 1.410440, 1.071715
1608, 0.376190, 0.823682
1616, 20.784266, 20.884756
1623, 1.440488, 1.168761
1627, 2.905861, 1.284054
1641, 0.783132, 0.351441
1644, 0.585608, 0.459753
1655, 35.121048, 37.257751
1656, 23.130228, 24.042189
1657, 12.680994, 31.583569
1660, 113.358589, 37.749264
1666, 0.234840, 0.513699
1667, 0.445427, 0.268467
1670, 1.133717, 0.573388
1674, 0.416979, 0.517314
1675, 0.378905, 0.319720
1684, 0.301997, 1.338126
1690, 0.791667, 0.896941
1697, 0.432691, 0.891824
1706, 4.999162, 5.507154
1713, 1.919279, 0.936985
1716, 0.401420, 0.311093
1717, 0.946852, 1.059409
1721, 1.295540, 0.762927
1723, 59.266006, 5.247684
1727, 7.512515, 11.244679
1737, 24.727169, 14.971389
1739, 20.067011, 5.698964
1746, 17.917048, 11.674290
1749, 11.187613, 11.246590
1752, 106.634460, 21.958626
1754, 15.919780, 11.243683
1764, 0.415509, 0.389587
1765, 0.770174, 0.205476
1766, 0.972329, 0.443174
1769, 0.914903, 0.573666
1775, 0.542444, 0.850912
1776, 0.788641, 0.432329
1778, 0.895180, 0.537437
1779, 0.994316, 0.473716
1780, 0.903611, 0.666210
1788, 1.887755, 1.221259
1789, 0.415241, 1.876307
1797, 1.346877, 1.036942
1801, 0.512601, 0.238882
1803, 0.664043, -0.004203
1808, 1.071320, 0.807463
1811, 1.874679, 2.506827
1812, 9.141503, 10.483694
1815, 2.006723, 1.296584
1822, 1.545652, 1.285139
1829, 0.623594, 0.633884
1832, 0.294992, -0.032458
1837, 0.337758, 1.137934
1839, 0.695610, 1.183226
1842, 2.367487, 0.626313
1847, 0.255591, 0.178807
1864, 1.504220, 0.724376
1869, 0.598163, 0.563849
1871, 0.318166, 0.478514
1886, 1.912183, 0.314314
1894, 8.691271, 0.481355
1896, 25.997288, 18.554232
1902, 1.420309, 0.282773
1904, 0.849446, 0.073446
1910, 0.986448, 2.096037
1922, 0.352310, 0.548496
1927, 0.461266, 0.243617
1952, 1.170617, 2.344923
1967, 0.510769, 0.911778
1977, 20.032476, 31.453920
1978, 23.726845, 25.739275
1980, 18.278341, 13.653637
1987, 1.918510, 1.546276
1992, 20.472504, 32.835098
2009, 0.590933, 0.345722
2011, 0.554902, 0.262489
2015, 1.646196, 0.584390
2022, 0.343520, 0.167088
2024, 0.587669, 0.102099
2025, 0.277924, 0.005655
2028, 25.714361, 14.102306
2037, 45.801266, 19.683893
2042, 4.936438, 5.002319
2043, 0.623227, 2.484446
2059, 20.402370, 24.546440
2063, 2.054827, 12.252123
2064, 1.141389, 2.316205
2066, 13.523714, 7.798699
2069, 11.525509, 13.382509
2071, 15.838374, 14.681707
2083, 2.591576, 3.058625
2087, 0.960651, 4.884023
2091, 1.215244, 2.906133
2093, 12.384007, 11.357941
2097, 10.994611, 11.100100
2104, 11.250546, 7.977435
2114, 6.418485, 4.890044
2124, 0.674270, 1.464484
2126, 0.583269, 3.918550
2131, 12.978481, 18.427763
2140, 7.423258, 15.803146
2148, 4.097152, 4.628766
2155, 0.530136, 0.398239
2163, 1.962786, 1.660048
2167, 0.669895, 1.037545
2174, 0.869772, 1.743368
2177, 0.507875, 0.629411
2185, 0.894103, 0.889164
2186, 0.904019, 1.356537
2189, 4.694908, 3.077986
2211, 2.676091, 2.302372
2212, 1.978874, 1.949156
2221, 5.154175, 4.319839
2227, 1.005742, 2.428485
2228, 72.243408, 11.221941
2234, 2.116787, 1.270987
2242, 2.628296, 1.596475
2245, 2.887599, 2.612673
2246, 2.102354, 1.217004
2248, 1.469318, 1.796133
2251, 3.173302, 2.875870
2252, 3.090174, 2.371918
2254, 5.246616, 3.147275
2257, 7.187830, 3.283175
2272, 0.993120, 1.401037
2273, 1.982568, 1.621860
2295, 2.200963, 1.672422
2298, 1.162549, 1.255696
2303, 3.937895, 4.525464
2309, 3.351795, 2.327206
2310, 1.295651, 2.501842
2315, 6.556404, 7.351283
2323, 3.069858, 4.818277
2325, 37.752670, 9.020586
2337, 2.064177, 2.759367
2342, 3.799886, 0.843484
2346, 0.576036, 1.412807
2348, 48.033276, 30.260185
2351, 2.215363, 3.189418
2355, 3.522751, 2.649361
2358, 6.294360, 1.710357
2362, 1.178482, 1.099753
2364, 2.526415, 0.947234
2367, 5.420926, 0.942000
2371, 9.104655, 11.100465
2389, 166.507034, 38.298164
2396, 1.411606, 0.576243
2397, 77.733360, 36.634377
2402, 1.736378, 4.971112
2407, 40.656132, 39.040188
2409, 54.468071, 38.608513
2413, 17.492712, 31.452959
2415, 1.924931, 1.860499
2419, 4.518205, 3.025606
2428, 3.123336, 1.670071
2437, 17.049347, 36.853146
2439, 174.231415, 38.511974
2440, 15.853684, 3.590066
2447, 1.433896, 20.311886
2456, 3.355837, 2.600561
2457, 4.704421, 1.154949
2464, 90.912155, 24.460737
2471, 24.321753, 5.141661
2472, 68.980530, 35.782269
2475, 1.499006, 1.814631
2482, 0.242503, 1.502976
2496, 5.983639, 2.220341
2497, 0.178830, 0.570462
2500, 13.784659, 9.821728
2515, 3.400757, 1.842774
2522, 4.072913, 1.234556
2526, 7.212021, 6.305408
2528, 5.296248, 3.456008
2529, 0.975941, 3.197324
2530, 7.617588, 5.761254
2535, 0.896375, 9.000455
2538, 3.324222, 9.867830
2542, 1.394923, 3.190446
2545, 6.007141, 3.261968
2547, 2.952961, 1.497886
2552, 1.185263, 2.042626
2554, 1.018515, 3.839807
2560, 2.725188, 8.266956
2561, 1.994559, 2.294121
2563, 6.313293, 3.403065
2574, 4.391068, 27.791399
2577, 0.904821, 1.032155
2580, 0.875811, 2.379195
2581, 11.854772, 3.168700
2582, 2.157169, 3.093516
2585, 22.311323, 12.766447
2589, 5.344007, 6.168051
2594, 1.519520, 1.241794
2595, 15.723159, 37.371933
2603, 4.084127, 2.097982
2609, 0.768718, 5.046768
2615, 2.450202, 28.319344
2616, 4.155885, 3.216373
2626, 3.064632, 4.013577
2632, 9.047408, 3.648623
2634, 5.469091, 2.620354
2638, 3.637183, 3.250044
2649, 149.218323, 38.780182
2665, 1.414050, 1.666142
2670, 2.539447, 1.565153
2678, 9.088829, 6.711787
2682, 0.839349, 0.822244
2683, 1.061666, 1.790413
2688, 4.818923, 2.014650
2694, 1.746739, 1.494185
2698, 2.087903, 1.976112
2700, 14.631233, 5.237873
2702, 1.531849, 1.679038
2712, 4.301033, 2.429420
2713, 4.847043, 2.197808
2718, 3.732330, 1.439378
2719, 3.445529, 5.591761
2724, 1.672723, 1.817942
2726, 4.596803, 2.112047
2742, 1.170521, 2.722948
2744, 14.384556, 5.262116
2745, 2.026328, 2.244570
2752, 1.467833, 3.248356
2757, 5.092021, 5.142591
2759, 4.033563, 4.249875
2761, 4.305365, 2.731803
2764, 3.145405, 4.596677
2769, 3.665614, 3.323624
2774, 1.600996, 2.139797
2775, 3.677466, 2.160765
2778, 1.243423, 1.770712
2780, 1.214171, 2.968754
2782, 0.814463, 1.790904
2785, 0.715279, 1.035985
2786, 0.924259, 1.110431
2795, 7.262834, 4.981143
2800, 4.102632, 6.678505
2801, 3.338817, 5.795190
2802, 46.917137, 30.934336
2804, 1.265271, 2.805640
2819, 2.588133, 1.310163
2822, 26.839125, 9.230516
2825, 9.945062, 10.895576
2827, 90.128120, 5.085075
2831, 3.379298, 2.547441
2834, 4.405112, 2.248374
2840, 1.985533, 1.917395
2846, 3.665700, 2.569439
2847, 2.748873, 1.946008
2854, 1.616563, 1.080149
2856, 0.958477, 12.831656
2857, 5.539340, 2.342063
2858, 15.567137, 18.408657
2868, 6.586930, 3.336399
2869, 3.078108, 1.538630
2870, 1.000407, 0.921658
2884, 1.155129, 1.280784
2886, 7.602491, 4.875484
2898, 2.825713, 0.867113
2901, 0.547893, 1.078023
2903, 1.150986, 1.604232
2907, 1.490841, 1.985879
2911, 1.427299, 3.343777
2918, 1.527301, 0.999952
2922, 0.368132, 1.266797
2932, 1.819644, 1.260712
2934, 2.996197, 1.741073
2935, 1.938887, 1.622893
2937, 2.855356, 1.710122
2948, 1.343144, 1.069585
2953, 36.019768, 37.672256
2959, 0.776661, 0.779222
2963, 0.415890, 1.001730
2966, 1.047719, 1.429693
2973, 0.227448, 0.886956
2975, 0.398689, 0.996258
2976, 0.775805, 0.459785
2987, 0.939602, 0.593627
2992, 1.634201, 2.369869
3001, 14.811944, 6.283963
3013, 2.498530, 6.692237
3022, 2.335476, 4.103734
3032, 4.515116, 1.483649
3037, 1.130367, 2.126889
3038, 1.239735, 1.471441
3040, 0.741798, 1.922798
3047, 2.289724, 1.692202
3051, 0.227837, 0.701474
3059, 11.817826, 16.444351
3066, 3.162742, 17.727957
3070, 0.397358, 0.762429
3077, 3.417613, 7.717891
3078, 1.024641, 1.579945
3086, 10.847953, 4.023540
3095, 12.436707, 20.719500
3109, 0.996863, 0.631750
3110, 1.081368, 2.007301
3113, 9.738557, 9.566817
3126, 9.039411, 12.164137
3130, 1.015957, 2.612148
3133, 3.090096, 1.880753
3134, 20.101816, 6.331378
3142, 2.288473, 3.291985
3148, 2.159339, 5.768008
